code,name,market
4556,カイノス,Standard
4558,中京医薬品,Standard
4595,ミズホメディー,Standard
4615,神東塗料,Standard
4616,川上塗料,Standard
4619,日本特殊塗料,Standard
4620,藤倉化成,Standard
4623,アサヒペン,Standard
4624,イサム塗料,Standard
4625,アトミクス,Standard
4627,ナトコ,Standard
4628,エスケー化研,Standard
4629,大伸化学,Standard
4635,東京インキ,Standard
4642,オリジナル設計,Standard
4644,イマジニア,Standard
4645,市進ホールディングス,Standard
4650,ＳＤエンターテイメント,Standard
4651,サニックスＨ,Standard
4657,環境管理センター,Standard
4659,エイジス,Standard
4664,アール・エス・シー,Standard
4667,アイサンテクノロジー,Standard
4671,ファルコＨＤ,Standard
4673,川崎地質,Standard
4678,秀英予備校,Standard
4679,田谷,Standard
4685,菱友システムズ,Standard
4691,ワシントンホテル,Standard
4705,クリップ,Standard
4707,キタック,Standard
4712,ＫｅｙＨｏｌｄｅｒ,Standard
4716,日本オラクル,Standard
4720,城南進学研究社,Standard
4728,トーセ,Standard
4735,京進,Standard
4736,日本ラッド,Standard
4746,東計電算,Standard
4750,ダイサン,Standard
4752,昭和システム,Standard
4754,トスネット,Standard
4760,アルファ,Standard
4761,さくらケーシーエス,Standard
4762,エックスネット,Standard
4766,ピーエイ,Standard
4767,テー・オー・ダブリュー,Standard
4769,ＩＣ,Standard
4771,エフアンドエム,Standard
4777,ガーラ,Standard
4783,ＮＣＤ,Standard
4800,オリコン,Standard
4814,ネクストウェア,Standard
4816,東映アニメーション,Standard
4829,日本エンタープライズ,Standard
4832,ＪＦＥシステムズ,Standard
4838,ＳＳＳＫＨＤ,Standard
4840,トライアイズ,Standard
4845,スカラ,Standard
4880,セルソース,Standard
4885,室町ケミカル,Standard
4918,アイビー化粧品,Standard
4920,日本色材工業研究所,Standard
4925,ハーバー研究所,Standard
4926,シーボン,Standard
4929,アジュバン,Standard
4932,アルマード,Standard
4935,リベルタ,Standard
4936,アクシージア,Standard
4960,ケミプロ化成,Standard
4966,上村工業,Standard
4970,東洋合成工業,Standard
4972,綜研化学,Standard
4976,東洋ドライルーブ,Standard
4977,新田ゼラチン,Standard
4979,ＯＡＴアグリオ,Standard
4990,昭和化学工業,Standard
4992,北興化学工業,Standard
4994,大成ラミックグループ,Standard
4998,フマキラー,Standard
5010,日本精蝋,Standard
5013,ユシロ,Standard
5015,ビーピー・カストロール,Standard
5018,ＭＯＲＥＳＣＯ,Standard
5071,ヴィス,Standard
5078,セレコーポレーション,Standard
5079,ノバック,Standard
5103,昭和ホールディングス,Standard
5133,テリロジＨＤ,Standard
5161,西川ゴム工業,Standard
5162,朝日ラバー,Standard
5184,ニチリン,Standard
5187,クリエートメディック,Standard
5189,櫻護謨,Standard
5194,相模ゴム工業,Standard
5199,不二ラテックス,Standard
5204,石塚硝子,Standard
5210,日本山村硝子,Standard
5216,倉元製作所,Standard
5218,オハラ,Standard
5237,ノザワ,Standard
5250,ＧＭＯプラ,Standard
5257,ノバシステム,Standard
5268,旭コンクリート工業,Standard
5271,トーヨーアサノ,Standard
5273,三谷セキサン,Standard
5279,日本興業,Standard
5280,ヨシコン,Standard
5282,ジオスター,Standard
5283,高見澤,Standard
5284,ヤマウホールディングス,Standard
5285,ヤマックス,Standard
5287,イトーヨーギョー,Standard
5290,ベルテクス,Standard
5304,ＳＥＣカーボン,Standard
5337,ダントーＨＤ,Standard
5341,アサヒエイト,Standard
5355,日本坩堝,Standard
5356,美濃窯業,Standard
5363,ＴＹＫ,Standard
5367,ニッカトー,Standard
5368,日本インシュレーション,Standard
5380,新東,Standard
5381,マイポックス,Standard
5388,クニミネ工業,Standard
5391,Ａ＆ＡＭ,Standard
5446,北越メタル,Standard
5449,大阪製鐵,Standard
5458,高砂鐵工,Standard
5464,モリ工業,Standard
5484,東北特殊鋼,Standard
5491,日本金属,Standard
5533,エリッツＨＤ,Standard
5542,新報国マテリアル,Standard
5571,エキサイト,Standard
5576,オービーシステム,Standard
5589,オートサーバー,Standard
5603,虹技,Standard
5609,日本鋳造,Standard
5612,日本鋳鉄管,Standard
5644,メタルアート,Standard
5658,日亜鋼業,Standard
5660,神鋼鋼線工業,Standard
5695,パウダーテック,Standard
5697,サンユウ,Standard
5698,エンビプロ,Standard
5699,イボキン,Standard
5721,エスクリプトエナジー,Standard
5724,アサカ理研,Standard
5729,日本精鉱,Standard
5742,ＮＩＣ,Standard
5753,日本伸銅,Standard
5816,オーナンバ,Standard
5817,ＪＭＡＣＳ,Standard
5819,カナレ電気,Standard
5820,三ッ星,Standard
5843,ニッポンインシュア,Standard
5845,全保連,Standard
5856,エルアイイーエイチ,Standard
5868,ロココ,Standard
5869,早稲田学習研究会,Standard
5871,ＳＯＬＩＺＥ,Standard
5885,ジーデップ・アドバンス,Standard
5891,魁力屋,Standard
5900,ダイケン,Standard
5903,シンポ,Standard
5905,日本製罐,Standard
5906,エムケー精工,Standard
5909,コロナ,Standard
5915,駒井ハルテック,Standard
5918,瀧上工業,Standard
5921,川岸工業,Standard
5922,那須電機鉄工,Standard
5923,高田機工,Standard
5928,アルメタックス,Standard
5936,東洋シヤッター,Standard
5939,大谷工業,Standard
5940,不二サッシ,Standard
5941,中西製作所,Standard
5942,日本フイルコン,Standard
5945,天龍製鋸,Standard
5950,日本パワーファスニング,Standard
5951,ダイニチ工業,Standard
5952,アマテイ,Standard
5955,ワイズホールディングス,Standard
5956,トーソー,Standard
5958,三洋工業,Standard
5962,浅香工業,Standard
5965,フジマック,Standard
5966,ＫＴＣ,Standard
5967,ＴＯＮＥ,Standard
5969,ロブテックス,Standard
5971,共和工業所,Standard
5973,トーアミ,Standard
5974,中国工業,Standard
5982,マルゼン,Standard
5983,イワブチ,Standard
5984,兼房,Standard
5985,サンコール,Standard
5986,モリテック　スチール,Standard
5987,オーネックス,Standard
5990,スーパーツール,Standard
5992,中央発條,Standard
5994,ファインシンター,Standard
5997,協立エアテック,Standard
5998,アドバネクス,Standard
6016,ジャパンエン,Standard
6018,阪神内燃機工業,Standard
6022,赤阪鐵工所,Standard
6023,ダイハツイン,Standard
6029,アトラグループ,Standard
6035,ＩＲジャパン,Standard
6037,楽待,Standard
6042,ニッキ,Standard
6044,三機サービス,Standard
6046,リンクバル,Standard
6054,リブセンス,Standard
6059,ウチヤマＨＤ,Standard
6061,ユニバーサル園芸社,Standard
6063,ＥＡＪ,Standard
6072,地盤ＨＤ,Standard
6074,ジェイエスエス,Standard
6082,ライドオンＥ,Standard
6083,ＥＲＩホールディングス,Standard
6087,アビスト,Standard
6090,ＨＭＴ,Standard
6091,ウエスコＨＤ,Standard
6092,エンバイオＨ,Standard
6093,エスクロＡＪ,Standard
6096,レアジョブ,Standard
6125,岡本工作機械製作所,Standard
6137,小池酸素工業,Standard
6138,ダイジェット工業,Standard
6144,西部電機,Standard
6145,ＮＩＴＴＯＫＵ,Standard
6147,ヤマザキ,Standard
6149,小田原エンジニアリング,Standard
6150,タケダ機械,Standard
6155,高松機械工業,Standard
6156,エーワン精密,Standard
6157,日進工具,Standard
6158,和井田製作所,Standard
6159,ミクロン精密,Standard
6161,エスティック,Standard
6165,パンチ工業,Standard
6171,土木管理総合試験所,Standard
6176,ブランジスタ,Standard
6185,ＳＭＮ,Standard
6186,一蔵,Standard
6189,Ｇキッズ,Standard
6199,セラク,Standard
6203,豊和工業,Standard
6208,石川製作所,Standard
6217,津田駒工業,Standard
6218,エンシュウ,Standard
6223,西部技研,Standard
6226,守谷輸送機工業,Standard
6227,ＡＩメカテック,Standard
6228,ジェイ・イー・ティ,Standard
6229,オーケーエム,Standard
6230,ＳＡＮＥＩ,Standard
6231,木村工機,Standard
6233,ＫＬＡＳＳ,Standard
6239,ナガオカ,Standard
6245,ヒラノテクシード,Standard
6246,テクノスマート,Standard
6248,横田製作所,Standard
6249,ゲームカード,Standard
6257,藤商事,Standard
6262,ＰＥＧＡＳＵＳ,Standard
6265,コンバム,Standard
6267,ゼネラルパッカー,Standard
6276,シリウスビジョン,Standard
6286,靜甲,Standard
6291,日本エアーテック,Standard
6292,カワタ,Standard
6307,サンセイ,Standard
6316,丸山製作所,Standard
6317,北川鉄工所,Standard
6322,タクミナ,Standard
6325,タカキタ,Standard
6327,北川精機,Standard
6334,明治機械,Standard
6335,東京機械製作所,Standard
6336,石井表記,Standard
6337,テセック,Standard
6338,タカトリ,Standard
6342,太平製作所,Standard
6343,フリージア・マクロス,Standard
6346,キクカワ,Standard
6347,プラコー,Standard
6356,日本ギア工業,Standard
6357,三精テクノロジーズ,Standard
6360,東京自働機械製作所,Standard
6365,電業社機械製作所,Standard
6366,千代田化工建設,Standard
6378,木村化工機,Standard
6380,オリエンタルチエン工業,Standard
6382,トリニティ工業,Standard
6384,昭和真空,Standard
6391,加地テック,Standard
6392,ヤマダコーポレーション,Standard
6393,油研工業,Standard
6396,宇野澤組鐵工所,Standard
6400,不二精機,Standard
6402,兼松エンジニアリング,Standard
6403,水道機工,Standard
6405,鈴茂器工,Standard
6408,小倉クラッチ,Standard
6424,高見サイ,Standard
6425,ユニバーサル,Standard
6428,オーイズミ,Standard
6433,ヒーハイスト,Standard
6444,サンデン,Standard
6466,ＴＶＥ,Standard
6467,ニチダイ,Standard
6469,放電精密加工研究所,Standard
6470,大豊工業,Standard
6482,ＹＵＳＨＩＮ,Standard
6484,ＫＶＫ,Standard
6485,前澤給装工業,Standard
6488,ヨシタケ,Standard
6489,前澤工業,Standard
6492,岡野バルブ製造,Standard
6493,ＮＩＴＴＡＮ,Standard
6494,ＮＦＫホールディングス,Standard
6495,宮入バルブ製作所,Standard
6496,中北製作所,Standard
6497,ハマイ,Standard
6505,東洋電機製造,Standard
6513,オリジン,Standard
6518,三相電機,Standard
6524,湖北工業,Standard
6538,ディスラプターズ,Standard
6540,船場,Standard
6543,日宣,Standard
6546,フルテック,Standard
6547,グリーンズ,Standard
6549,ＤＭソリュ,Standard
6551,ツナグＧＨＤ,Standard
6552,ＧａｍｅＷｉｔｈ,Standard
6555,ＭＳコンサル,Standard
6565,ＡＢホテル,Standard
6566,要興業,Standard
6570,共和コーポレーション,Standard
6578,コレックＨＤ,Standard
6599,エブレン,Standard
6614,シキノハイテック,Standard
6625,ＪＡＬＣＯ,Standard
6626,ＳＥＭＩＴＥＣ,Standard
6627,テラプローブ,Standard
6629,テクノホライゾン,Standard
6633,ＣＧＳホールディングス,Standard
6634,ＪＮグループ,Standard
6635,大日光,Standard
6637,寺崎電気産業,Standard
6643,戸上電機製作所,Standard
6647,森尾電機,Standard
6648,かわでん,Standard
6654,不二電機工業,Standard
6656,インスペック,Standard
6658,シライ電子工業,Standard
6659,メディアリンクス,Standard
6662,ユビテック,Standard
6663,太洋テクノレックス,Standard
6664,オプトエレクトロニクス,Standard
6666,リバーエレテック,Standard
6668,ＡＤプラズマ,Standard
6670,ＭＣＪ,Standard
6675,サクサ,Standard
6676,バッファロー,Standard
6677,エスケーエレ,Standard
6678,テクノメディカ,Standard
6694,ズーム,Standard
6699,ダイヤＨＤ,Standard
6721,ウインテスト,Standard
6730,アクセル,Standard
6731,ピクセラ,Standard
6736,サン電子,Standard
6743,大同信号,Standard
6748,星和電機,Standard
6757,ＯＳＧコーポレーション,Standard
6769,ザインエレクトロニクス,Standard
6771,池上通信機,Standard
6772,東京コスモス電機,Standard
6775,ＴＢグループ,Standard
6776,天昇電気工業,Standard
6777,ｓａｎｔｅｃ,Standard
6778,アルチザネットワークス,Standard
6786,ＲＶＨ,Standard
6797,名古屋電機工業,Standard
6803,ティアック,Standard
6819,伊豆シャボテンリゾート,Standard
6822,大井電気,Standard
6824,新コスモス電機,Standard
6832,アオイ電子,Standard
6834,精工技研,Standard
6835,アライドＨＤ,Standard
6836,ぷらっとホーム,Standard
6837,京写,Standard
6838,多摩川ホールディングス,Standard
6840,ＡＫＩＢＡ,Standard
6848,東亜ディーケーケー,Standard
6853,共和電業,Standard
6855,日本電子材料,Standard
6858,小野測器,Standard
6862,ミナトホールディングス,Standard
6863,ニレコ,Standard
6864,エヌエフＨＤ,Standard
6867,リーダー電子,Standard
6870,日本フェンオール,Standard
6874,協立電機,Standard
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,Standard
6882,三社電機製作所,Standard
6888,アクモス,Standard
6890,フェローテック,Standard
6894,パルステック工業,Standard
6897,ツインバード,Standard
6898,トミタ電機,Standard
6899,ＡＳＴＩ,Standard
6901,澤藤電機,Standard
6904,原田工業,Standard
6907,ジオマテック,Standard
6912,菊水ホールディングス,Standard
6915,千代田インテグレ,Standard
6918,アバールデータ,Standard
6919,ケル,Standard
6926,岡谷電機産業,Standard
6927,ヘリオスＴＨ,Standard
6928,エノモト,Standard
6932,遠藤照明,Standard
6942,ソフィア,Standard
6943,ＮＫＫスイッチズ,Standard
6946,日本アビオニクス,Standard
6955,ＦＤＫ,Standard
6960,フクダ電子,Standard
6964,サンコー,Standard
6969,松尾電機,Standard
6977,日本抵抗器製作所,Standard
6982,リード,Standard
6989,北陸電気工業,Standard
6993,大黒屋ホールディングス,Standard
6994,指月電機製作所,Standard
6998,日本タングステン,Standard
7014,名村造船所,Standard
7018,内海造船,Standard
7021,ニッチツ,Standard
7022,サノヤスＨＤ,Standard
7030,スプリックス,Standard
7035,ａｎｄ　ｆａｃｔｏｒｙ,Standard
7037,テノ．ホールディングス,Standard
7040,サンライフＨ,Standard
7042,アクセスＨＤ,Standard
7044,ピアラ,Standard
7057,エヌ・シー・エヌ,Standard
7058,共栄セキュリ,Standard
7060,ギークス,Standard
7064,ハウテレビジョン,Standard
7065,ユーピーアール,Standard
7081,コーユーレンティア,Standard
7087,ウイルテック,Standard
7111,ＩＮＥＳＴ,Standard
7115,アルファパーチェス,Standard
7120,ＳＨＩＮＫＯ,Standard
7122,近畿車輛,Standard
7126,グローバルスタイル,Standard
7127,一家ホールディングス,Standard
7129,ミアヘルサ,Standard
7131,のむら産業,Standard
7134,アップガレージグループ,Standard
7135,Ｊクラフト,Standard
7150,島根銀行,Standard
7161,じもとホールディングス,Standard
7162,アストマックス,Standard
7175,今村証券,Standard
7177,ＧＭＯ－ＦＨ,Standard
7183,あんしん保証,Standard
7185,ヒロセ通商,Standard
7191,イントラスト,Standard
7192,日本モーゲージサービス,Standard
7196,Ｃａｓａ,Standard
7208,カネミツ,Standard
7212,エフテック,Standard
7213,レシップＨＤ,Standard
7214,ＧＭＢ,Standard
7215,ファルテック,Standard
7217,テイン,Standard
7218,田中精密工業,Standard
7219,エッチ・ケー・エス,Standard
7222,日産車体,Standard
7228,デイトナ,Standard
7229,ユタカ技研,Standard
7235,東京ラヂエーター製造,Standard
7247,ミクニ,Standard
7254,ユニバンス,Standard
7255,桜井製作所,Standard
7256,河西工業,Standard
7264,ムロコーポレーション,Standard
7265,エイケン工業,Standard
7266,今仙電機製作所,Standard
7271,安永,Standard
7273,イクヨ,Standard
7277,ＴＢＫ,Standard
7279,ハイレックス,Standard
7284,盟和産業,Standard
7287,日本精機,Standard
7291,日本プラスト,Standard
7292,村上開明堂,Standard
7297,カーメイト,Standard
7299,フジオーゼックス,Standard
7305,新家工業,Standard
7314,小田原機器,Standard
7354,Ｄｍミックス,Standard
7357,ジオコード,Standard
7358,ポピンズ,Standard
7367,セルム,Standard
7368,表示灯,Standard
7377,ＤＮホールディングス,Standard
7399,ナンシン,Standard
7412,アトム,Standard
7413,創健社,Standard
7416,はるやまＨＤ,Standard
7417,南陽,Standard
7422,東邦レマック,Standard
7425,初穂商事,Standard
7426,山大,Standard
7427,エコートレーディング,Standard
7434,オータケ,Standard
7435,ナ・デックス,Standard
7442,中山福,Standard
7443,横浜魚類,Standard
7444,ハリマ共和物産,Standard
7446,東北化学薬品,Standard
7460,ヤギ,Standard
7461,キムラ,Standard
7462,ＣＡＰＩＴＡ,Standard
7463,アドヴァングループ,Standard
7464,セフテック,Standard
7472,鳥羽洋行,Standard
7477,ムラキ,Standard
7480,スズデン,Standard
7481,尾家産業,Standard
7486,サンリン,Standard
7487,小津産業,Standard
7490,日新商事,Standard
7494,コナカ,Standard
7500,西川計測,Standard
7501,ティムコ,Standard
7502,プラザホールディングス,Standard
7505,扶桑電通,Standard
7506,ハウス　オブ　ローゼ,Standard
7509,アイエーグループ,Standard
7512,イオン北海道,Standard
7514,ヒマラヤ,Standard
7515,マルヨシセンター,Standard
7521,ムサシ,Standard
7523,アールビバン,Standard
7524,マルシェ,Standard
7527,システムソフト,Standard
7531,清和中央ＨＤ,Standard
7538,大水,Standard
7539,アイナボＨＤ,Standard
7544,スリーエフ,Standard
7551,ウェッズ,Standard
7555,大田花き,Standard
7561,ハークスレイ,Standard
7562,安楽亭,Standard
7564,ワークマン,Standard
7565,萬世電機,Standard
7567,栄電子,Standard
7570,橋本総業ＨＤ,Standard
7571,ヤマノホールディングス,Standard
7578,ニチリョク,Standard
7585,かんなん丸,Standard
7590,タカショー,Standard
7601,ポプラ,Standard
7602,レダックス,Standard
7603,ジーイエット,Standard
7604,梅の花グループ,Standard
7608,エスケイジャパン,Standard
7610,テイツー,Standard
7614,オーエムツー,Standard
7615,京都友禅ＨＤ,Standard
7619,田中商事,Standard
7621,うかい,Standard
7624,ＮａＩＴＯ,Standard
7625,グローバルダイニング,Standard
7634,星医療酸器,Standard
7636,ハンズマン,Standard
7638,ＮＥＷＡＲＴ,Standard
7640,トップカルチャー,Standard
7643,ダイイチ,Standard
7646,ＰＬＡＮＴ,Standard
7670,オーウエル,Standard
7673,ダイコー通産,Standard
7677,ヤシマキザイ,Standard
7678,あさくま,Standard
7681,レオクラン,Standard
7682,浜木綿,Standard
7686,ひとまいる,Standard
7692,アースインフィニティ,Standard
7698,アイスコ,Standard
7702,ＪＭＳ,Standard
7709,クボテック,Standard
7711,助川電気工業,Standard
7713,シグマ光機,Standard
7716,ナカニシ,Standard
7719,東京衡機,Standard
7722,国際計測器,Standard
7726,黒田精工,Standard
7727,オーバル,Standard
7743,シード,Standard
7746,岡本硝子,Standard
7749,メディキット,Standard
7760,ＩＭＶ,Standard
7771,日本精密,Standard
7775,大研医器,Standard
7781,平山ホールディングス,Standard
7782,シンシア,Standard
7791,ドリームベッド,Standard
7795,ＫＹＯＲＩＴＳＵ,Standard
7800,アミファ,Standard
7804,ビーアンドピー,Standard
7805,プリントネット,Standard
7807,幸和製作所,Standard
7808,シー・エス・ランバー,Standard
7809,壽屋,Standard
7810,クロスフォー,Standard
7811,中本パックス,Standard
7812,クレステック,Standard
7813,プラッツ,Standard
7814,日本創発グループ,Standard
7815,東京ボード工業,Standard
7819,粧美堂,Standard
7822,永大産業,Standard
7823,アートネイチャー,Standard
7827,オービス,Standard
7831,ウイルコＨＤ,Standard
7833,アイフィスジャパン,Standard
7836,アビックス,Standard
7837,アールシーコア,Standard
7841,遠藤製作所,Standard
7847,グラファイトデザイン,Standard
7849,スターツ出版,Standard
7850,総合商研,Standard
7851,カワセコンピ,Standard
7857,セキ,Standard
7859,アルメディオ,Standard
7863,平賀,Standard
7865,ピープル,Standard
7871,フクビ化学工業,Standard
7872,エステール,Standard
7875,竹田ｉＰ,Standard
7877,永大化工,Standard
7878,光・彩,Standard
7879,ノダ,Standard
7883,サンメッセ,Standard
7885,タカノ,Standard
7886,ヤマトモビＭ,Standard
7887,南海プライウッド,Standard
7896,セブン工業,Standard
7897,ホクシン,Standard
7898,ウッドワン,Standard
7901,マツモト,Standard
7902,ソノコム,Standard
7906,ヨネックス,Standard
7908,ＫＩＭＯＴＯ,Standard
7916,光村印刷,Standard
7918,ヴィアＨＤ,Standard
7919,野崎印刷紙業,Standard
7922,三光産業,Standard
7927,ムトー精工,Standard
7928,旭化学工業,Standard
7932,ニッピ,Standard
7937,ツツミ,Standard
7938,リーガル,Standard
7939,研創,Standard
7940,ウェーブＨＤ,Standard
7946,光陽社,Standard
7953,菊水化学工業,Standard
7957,フジコピアン,Standard
7963,興研,Standard
7971,東リ,Standard
7975,リヒトラブ,Standard
7980,重松製作所,Standard
7983,ミロク,Standard
7985,ネポン,Standard
7986,日本アイ・エス・ケイ,Standard
7987,ナカバヤシ,Standard
7991,マミヤ・オーピー,Standard
7992,セーラー万年筆,Standard
7997,くろがね工作所,Standard
7999,ＭＵＴＯＨ,Standard
8006,ユアサ・フナショク,Standard
8013,ナイガイ,Standard
8018,三共生興,Standard
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,Standard
8025,ツカモト,Standard
8029,ルックホールディングス,Standard
8030,中央魚類,Standard
8039,築地魚市場,Standard
8040,東京ソワール,Standard
8041,ＯＵＧホールディングス,Standard
8045,横浜丸魚,Standard
8046,丸藤シートパイル,Standard
8066,三谷商事,Standard
8076,カノークス,Standard
8077,トルク,Standard
8085,ナラサキ産業,Standard
8089,ナイス,Standard
8104,クワザワＨＤ,Standard
8105,ＢＴＣＪＰＮ,Standard
8107,キムラタン,Standard
8115,ムーンバット,Standard
8117,中央自動車工業,Standard
8118,キング,Standard
8119,三栄コーポレーション,Standard
8123,川辺,Standard
8127,ヤマトインタ,Standard
8131,ミツウロコＧ,Standard
8135,ゼット,Standard
8138,三京化成,Standard
8139,ナガホリ,Standard
8143,ラピーヌ,Standard
8144,デンキョーＧ,Standard
8147,トミタ,Standard
8152,ソマール,Standard
8165,千趣会,Standard
8166,タカキュー,Standard
8181,東天紅,Standard
8198,マックスバリュ東海,Standard
8202,ラオックス,Standard
8207,テンアライド,Standard
8225,タカチホ,Standard
8226,理経,Standard
8230,はせがわ,Standard
8244,近鉄百貨店,Standard
8247,大和,Standard
8254,さいか屋,Standard
8260,井筒屋,Standard
8275,フォーバル,Standard
8285,三谷産業,Standard
8289,Ｏｌｙｍｐｉｃグループ,Standard
8291,日産東ＨＤ,Standard
8349,東北銀行,Standard
8365,富山銀行,Standard
8383,鳥取銀行,Standard
8416,高知銀行,Standard
8508,Ｊトラスト,Standard
8518,日本アジア投資,Standard
8537,大光銀行,Standard
8542,トマト銀行,Standard
8562,福島銀行,Standard
8563,大東銀行,Standard
8572,アコム,Standard
8596,九州リースサービス,Standard
8617,光世証券,Standard
8699,ＨＳホールディングス,Standard
8700,丸八証券,Standard
8704,トレイダーズ,Standard
8705,日産証券グループ,Standard
8737,あかつき本社,Standard
8742,小林洋行,Standard
8746,ｕｎｂａｎｋｅｄ,Standard
8747,豊トラスティ証券,Standard
8769,アドバンＲＭ,Standard
8772,アサックス,Standard
8783,ａｂｃ,Standard
8789,フィンテック,Standard
8835,太平洋興発,Standard
8836,ＲＩＳＥ,Standard
8841,テーオーシー,Standard
8844,コスモスイニシア,Standard
8864,空港施設,Standard
8869,明和地所,Standard
8871,ゴールドクレスト,Standard
8887,シーラホールディングス,Standard
8891,ＡＭＧホールディングス,Standard
8894,ＲＥＶＯＬＵＴＩＯＮ,Standard
8898,センチュ２１,Standard
8904,ＡＶＡＮＴＩＡ,Standard
8908,毎日コムネット,Standard
8912,エリアクエスト,Standard
8914,エリアリンク,Standard
8917,ファースト住建,Standard
8918,ランド,Standard
8920,東祥,Standard
8927,明豊エンタープライズ,Standard
8928,穴吹興産,Standard
8929,青山財産ネットワークス,Standard
8931,和田興産,Standard
8944,ランドビジネス,Standard
8945,サンネクスタグループ,Standard
8946,ＡＳＩＡＮ　ＳＴＡＲ,Standard
8995,誠建設工業,Standard
8996,ハウスフリーダム,Standard
9012,秩父鉄道,Standard
9017,新潟交通,Standard
9028,ゼロ,Standard
9029,ヒガシホールディングス,Standard
9033,広島電鉄,Standard
9034,南総通運,Standard
9036,東部ネットワーク,Standard
9049,京福電気鉄道,Standard
9051,センコン物流,Standard
9057,遠州トラック,Standard
9059,カンダホールディングス,Standard
9060,日本ロジテム,Standard
9063,岡山県貨物運送,Standard
9067,丸運,Standard
9073,京極運輸商事,Standard
9074,日本石油輸送,Standard
9082,大和自動車交通,Standard
9083,神姫バス,Standard
9087,タカセ,Standard
9115,明海グループ,Standard
9127,玉井商船,Standard
9130,共栄タンカー,Standard
9145,ビイングＨＤ,Standard
9160,オンザページ,Standard
9171,栗林商船,Standard
9173,東海汽船,Standard
9193,東京汽船,Standard
9206,スターフライヤー,Standard
9213,セイファート,Standard
9220,エフビー介護サービス,Standard
9221,フルハシＥＰＯ,Standard
9233,アジア航測,Standard
9248,人・夢・技術グループ,Standard
9249,日本エコシステム,Standard
9262,シルバーライフ,Standard
9264,ポエック,Standard
9265,ヤマシタＨＤ,Standard
9268,オプティマスグループ,Standard
9306,東陽倉庫,Standard
9307,杉村倉庫,Standard
9308,乾汽船,Standard
9311,アサガミ,Standard
9312,ケイヒン,Standard
9313,丸八倉庫,Standard
9322,川西倉庫,Standard
9325,ファイズＨＤ,Standard
9327,イー・ロジット,Standard
9339,コーチ・エィ,Standard
9340,アソインターナショナル,Standard
9351,東洋埠頭,Standard
9353,櫻島埠頭,Standard
9355,リンコー,Standard
9360,鈴与シンワート,Standard
9361,伏木海陸運送,Standard
9362,兵機海運,Standard
9363,大運,Standard
9365,トレーディア,Standard
9366,サンリツ,Standard
9367,大東港運,Standard
9368,キムラユニティー,Standard
9369,キユーソー流通システム,Standard
9376,ユーラシア旅行社,Standard
9380,東海運,Standard
9385,ショーエイ,Standard
9408,ＢＳＮＨＤ,Standard
9414,日本ＢＳ放送,Standard
9417,スマートバリュー,Standard
9419,ワイヤレスゲート,Standard
9421,エヌジェイ,Standard
9423,フォーバルＲ,Standard
9425,ＲｅＹｕｕ　Ｊａｐａｎ,Standard
9428,クロップス,Standard
9436,沖縄セルラー電話,Standard
9439,M・H・GROUP LTD.,Standard
9441,ベルパーク,Standard
9444,トーシンＨＤ,Standard
9445,フォーバルテレコム,Standard
9446,サカイホールディングス,Standard
9450,ファイバーゲート,Standard
9466,アイドマＭＣ,Standard
9475,昭文社ホールディングス,Standard
9476,中央経済ＨＤ,Standard
9478,ＳＥＨＩ,Standard
9514,エフオン,Standard
9537,北陸ガス,Standard
9539,京葉瓦斯,Standard
9564,ＦＣＥ,Standard
9610,ウィルソンＷ,Standard
9625,セレスポ,Standard
9632,スバル興業,Standard
9633,東京テアトル,Standard
9635,武蔵野興業,Standard
9636,きんえい,Standard
9639,三協フロンテア,Standard
9640,セゾンテクノロジー,Standard
9647,協和コンサルタンツ,Standard
9651,日本プロセス,Standard
9656,グリーンランドリゾート,Standard
9661,歌舞伎座,Standard
9679,ホウライ,Standard
9685,ＫＹＣＯＭ,Standard
9686,東洋テック,Standard
9687,ＫＳＫ,Standard
9691,両毛システムズ,Standard
9698,クレオ,Standard
9701,東京會舘,Standard
9704,アゴーラＨＧ,Standard
9708,帝国ホテル,Standard
9709,ＮＣＳ＆Ａ,Standard
9713,ロイヤルホテル,Standard
9720,ホテル、ニューグランド,Standard
9723,京都ホテル,Standard
9726,ＫＮＴＣＴ,Standard
9731,白洋舎,Standard
9733,ナガセ,Standard
9753,アイエックス・ナレッジ,Standard
9760,進学会ホールディングス,Standard
9761,東海リース,Standard
9763,丸建リース,Standard
9767,日建工学,Standard
9768,いであ,Standard
9778,昴,Standard
9780,ハリマビステム,Standard
9782,ディーエムエス,Standard
9791,ビケンテクノ,Standard
9799,旭情報サービス,Standard
9812,テーオーＨＤ,Standard
9816,ストライダーズ,Standard
9818,大丸エナウィン,Standard
9820,エムティジェネックス,Standard
9823,マミーマート,Standard
9827,リリカラ,Standard
9828,ゲンキＧＤＣ,Standard
9835,ジュンテンドー,Standard
9845,パーカー,Standard
9846,天満屋ストア,Standard
9849,共同紙,Standard
9853,銀座ルノアール,Standard
9854,愛眼,Standard
9856,ケーユーＨＤ,Standard
9857,英和,Standard
9867,ソレキア,Standard
9872,北恵,Standard
9876,コックス,Standard
9878,セキド,Standard
9885,シャルレ,Standard
9888,ＵＥＸ,Standard
9890,マキヤ,Standard
9895,コンセック,Standard
9896,ＪＫホールディングス,Standard
9903,カンセキ,Standard
